,journal_title,article_title,contributors,year,doi
117,Geoscientific Model Development,Geoscientific Model Development,"['James C. Orr', 'Raymond G. Najjar', 'Olivier Aumont', 'Laurent Bopp', 'John L. Bullister', 'Gokhan Danabasoglu', 'Scott C. Doney', 'John P. Dunne', 'Jean-Claude Dutay', 'Heather Graven', 'Stephen M. Griffies', 'Jasmin G. John', 'Fortunat Joos', 'Ingeborg Levin', 'Keith Lindsay', 'Richard J. Matear', 'Galen A. McKinley', 'Anne Mouchet', 'Andreas Oschlies', 'Anastasia Romanou', 'Reiner Schlitzer', 'Alessandro Tagliabue', 'Toste Tanhua', 'Andrew Yool']",2017,10.5194/gmd-10-2169-2017
118,Journal of Oceanography,Journal of Oceanography,"['Tatsuo Suzuki', 'Dai Yamazaki', 'Hiroyuki Tsujino', 'Yoshiki Komuro', 'Hideyuki Nakano', 'Shogo Urakawa']",2018,10.1007/s10872-017-0458-5
119,Geoscientific Model Development,Geoscientific Model Development,"['Chia-Wei Hsu', 'Jianjun Yin', 'Stephen M. Griffies', 'Raphael Dussin']",2021,10.5194/gmd-14-2471-2021
120,Geophysical Research Letters,Geophysical Research Letters,"['Sara Berglund', 'Kristofer Döös', 'Sjoerd Groeskamp', 'Trevor McDougall']",2023,10.1029/2022GL100989
121,Journal of Southern Hemisphere Earth Systems Science,Journal of Southern Hemisphere Earth Systems Science,"['C. Mackallah', 'M. A. Chamberlain', 'R. M. Law', 'M. Dix', 'T. Ziehn', 'D. Bi', 'R. Bodman', 'J. R. Brown', 'P. Dobrohotoff', 'K. Druken', 'B. Evans', 'I. N. Harman', 'H. Hayashida', 'R. Holmes', 'A. E. Kiss', 'A. Lenton', 'Y. Liu', 'S. Marsland', 'K. Meissner', 'L. Menviel', 'S. O’Farrell', 'H. A. Rashid', 'S. Ridzwan', 'A. Savita', 'J. Srbinovsky', 'A. Sullivan', 'C. Trenham', 'P. F. Vohralik', 'Y.-P. Wang', 'G. Williams', 'M. T. Woodhouse', 'N. Yeung']",2022,10.1071/ES21031
122,Journal of Advances in Modeling Earth Systems,Journal of Advances in Modeling Earth Systems,"['J. Mak', 'A. Avdis', 'T. David', 'H. S. Lee', 'Y. Na', 'Y. Wang', 'F. E. Yan']",2022,10.1029/2022MS003223
123,Geophysical Research Letters,Geophysical Research Letters,"['Markus B. Huber', 'Laure Zanna']",2017,10.1002/2016GL071587
124,Geoscientific Model Development,Geoscientific Model Development,"['Charlotte Pascoe', 'Bryan N. Lawrence', 'Eric Guilyardi', 'Martin Juckes', 'Karl E. Taylor']",2020,10.5194/gmd-13-2149-2020
125,Rangeland Ecology & Management,Rangeland Ecology & Management,"['Scott N. Zimmer', 'Guenchik J. Grosklos', 'Patrick Belmont', 'Peter B. Adler']",2021,10.1016/j.rama.2020.12.006
126,Journal of Climate,Journal of Climate,"['Kewei Lyu', 'Xuebin Zhang', 'John A. Church', 'Quran Wu']",2020,10.1175/JCLI-D-19-0478.1
127,Geoscientific Model Development,Geoscientific Model Development,"['Trevor J. McDougall', 'Paul M. Barker', 'Ryan M. Holmes', 'Rich Pawlowicz', 'Stephen M. Griffies', 'Paul J. Durack']",2021,10.5194/gmd-14-6445-2021
128,Biogeosciences,Biogeosciences,"['Zouhair Lachkar', 'Michael Mehari', 'Muchamad Al Azhar', 'Marina Lévy', 'Shafer Smith']",2021,10.5194/bg-18-5831-2021
129,Geoscientific Model Development,Geoscientific Model Development,"['Jiangbo Jin', 'Run Guo', 'Minghua Zhang', 'Guangqing Zhou', 'Qingcun Zeng']",2022,10.5194/gmd-15-4259-2022
130,Geoscientific Model Development,Geoscientific Model Development,"['Johann H. Jungclaus', 'Edouard Bard', 'Mélanie Baroni', 'Pascale Braconnot', 'Jian Cao', 'Louise P. Chini', 'Tania Egorova', 'Michael Evans', 'J. Fidel González-Rouco', 'Hugues Goosse', 'George C. Hurtt', 'Fortunat Joos', 'Jed O. Kaplan', 'Myriam Khodri', 'Kees Klein Goldewijk', 'Natalie Krivova', 'Allegra N. LeGrande', 'Stephan J. Lorenz', 'Jürg Luterbacher', 'Wenmin Man', 'Amanda C. Maycock', 'Malte Meinshausen', 'Anders Moberg', 'Raimund Muscheler', 'Christoph Nehrbass-Ahles', 'Bette I. Otto-Bliesner', 'Steven J. Phipps', 'Julia Pongratz', 'Eugene Rozanov', 'Gavin A. Schmidt', 'Hauke Schmidt', 'Werner Schmutz', 'Andrew Schurer', 'Alexander I. Shapiro', 'Michael Sigl', 'Jason E. Smerdon', 'Sami K. Solanki', 'Claudia Timmreck', 'Matthew Toohey', 'Ilya G. Usoskin', 'Sebastian Wagner', 'Chi-Ju Wu', 'Kok Leng Yeo', 'Davide Zanchettin', 'Qiong Zhang', 'Eduardo Zorita']",2017,10.5194/gmd-10-4005-2017
131,Geoscientific Model Development,Geoscientific Model Development,"['Eric P. Chassignet', 'Stephen G. Yeager', 'Baylor Fox-Kemper', 'Alexandra Bozec', 'Frederic Castruccio', 'Gokhan Danabasoglu', 'Christopher Horvat', 'Who M. Kim', 'Nikolay Koldunov', 'Yiwen Li', 'Pengfei Lin', 'Hailong Liu', 'Dmitry V. Sein', 'Dmitry Sidorenko', 'Qiang Wang', 'Xiaobiao Xu']",2020,10.5194/gmd-13-4595-2020
132,Journal of the Meteorological Society of Japan. Ser. II,Journal of the Meteorological Society of Japan. Ser. II,"['Seiji YUKIMOTO', 'Hideaki KAWAI', 'Tsuyoshi KOSHIRO', 'Naga OSHIMA', 'Kohei YOSHIDA', 'Shogo URAKAWA', 'Hiroyuki TSUJINO', 'Makoto DEUSHI', 'Taichu TANAKA', 'Masahiro HOSAKA', 'Shokichi YABU', 'Hiromasa YOSHIMURA', 'Eiki SHINDO', 'Ryo MIZUTA', 'Atsushi OBATA', 'Yukimasa ADACHI', 'Masayoshi ISHII']",2019,10.2151/jmsj.2019-051
133,The Cryosphere,The Cryosphere,"['Xia Lin', 'François Massonnet', 'Thierry Fichefet', 'Martin Vancoppenolle']",2023,10.5194/tc-17-1935-2023
